0.36948,0.36757,341.41,0.36664,0.36884,317.92,0.39526,0.40177,45.927,0.3679,0.39239,34.915
0.37621,0.37627,281.91,0.38245,0.37989,283.93,0.40192,0.40426,21.93,0.39621,0.40114,23.434
0.39281,0.39375,270.43,0.38363,0.38335,266.44,0.40236,0.40185,23.428,0.40725,0.40134,21.441
0.37916,0.3767,313.41,0.37144,0.37088,304.93,0.39788,0.39788,32.924,0.39219,0.39168,28.431
0.37049,0.3701,308.91,0.37554,0.37237,301.43,0.39363,0.39286,29.421,0.3794,0.38432,25.925
0.38056,0.37856,306.42,0.3923,0.39014,296.94,0.39701,0.40191,30.425,0.39418,0.40499,23.437
0.39177,0.3911,330.93,0.39422,0.39316,328.94,0.41887,0.4225,34.945,0.41395,0.41369,29.948
0.40009,0.3992,301.94,0.40202,0.40208,295.95,0.41258,0.41723,32.438,0.40407,0.40768,27.442
0.394,0.39333,338.93,0.39044,0.3935,330.94,0.42314,0.42728,35.946,0.41537,0.42055,30.949
0.39415,0.3941,329.43,0.38178,0.38184,324.43,0.41632,0.41632,33.939,0.3954,0.3874,27.43
0.38925,0.38802,369.43,0.36133,0.3611,361.92,0.41658,0.41788,49.446,0.38394,0.38653,41.928
0.36794,0.36883,322.41,0.3564,0.35578,321.91,0.38661,0.39491,35.92,0.37727,0.38064,30.921
0.34769,0.35327,309.89,0.33957,0.33602,302.39,0.35792,0.36338,45.399,0.32857,0.34312,40.384
0.30446,0.3003,374.34,0.29289,0.29087,371.84,0.3301,0.33822,65.882,0.31832,0.3199,62.373
0.28493,0.28649,469.83,0.27825,0.27294,469.82,0.32601,0.32889,60.363,0.29069,0.30298,60.337
0.29875,0.30008,393.83,0.3059,0.30141,380.34,0.34213,0.33105,71.365,0.33078,0.34002,65.376
0.34012,0.33781,374.88,0.32009,0.31372,351.37,0.36591,0.36222,49.883,0.36328,0.34984,41.395
0.37412,0.37067,345.91,0.32053,0.31853,331.88,0.37221,0.37455,50.893,0.33818,0.32442,43.868
0.38152,0.38163,409.42,0.36089,0.36084,385.42,0.39481,0.39558,53.911,0.36727,0.36234,42.908
0.38157,0.38473,358.92,0.38334,0.38051,345.43,0.39161,0.39495,47.91,0.40268,0.39753,38.935
0.37999,0.38049,344.41,0.38704,0.38815,331.44,0.38533,0.39411,44.406,0.39437,0.39824,34.433
0.35929,0.36171,406.9,0.32937,0.3319,386.39,0.36899,0.37657,55.895,0.33525,0.32453,45.379
0.36162,0.36353,355.4,0.3161,0.32093,341.87,0.36297,0.35957,55.883,0.31355,0.32061,48.359
0.36865,0.3692,398.41,0.33367,0.33551,389.39,0.3763,0.37734,48.899,0.33906,0.33151,43.881
0.34807,0.34701,488.9,0.3362,0.33771,472.91,0.34407,0.34588,45.354,0.34794,0.34948,36.883
0.3731,0.37254,320.42,0.36781,0.37077,318.43,0.40031,0.39876,36.432,0.38456,0.37913,33.426
0.38468,0.38268,282.92,0.38285,0.38252,280.43,0.40449,0.40785,23.434,0.3983,0.39597,22.436
0.38161,0.37891,271.42,0.36374,0.36645,263.42,0.39394,0.38803,25.921,0.38701,0.36775,23.922
0.34025,0.3379,331.88,0.29867,0.30261,313.86,0.36962,0.3647,37.405,0.34163,0.32789,32.883
0.32609,0.32349,311.37,0.29418,0.30161,295.34,0.35781,0.35443,37.892,0.33854,0.33542,33.884
0.31099,0.30929,315.85,0.28017,0.28329,301.83,0.34,0.34338,42.881,0.32026,0.34597,38.386
0.33154,0.32896,336.38,0.34157,0.3404,339.9,0.35673,0.37891,36.906,0.35517,0.36822,32.91
0.38366,0.38393,293.93,0.39069,0.39075,291.44,0.38055,0.38803,29.418,0.3808,0.38958,26.426
0.38954,0.3887,341.93,0.37071,0.3731,335.93,0.41012,0.42123,38.441,0.39024,0.40134,34.435
0.39544,0.39539,330.93,0.35492,0.35719,326.42,0.42146,0.42276,29.943,0.35951,0.36107,24.907
0.39325,0.39152,368.44,0.3527,0.35131,358.91,0.41451,0.41477,39.941,0.38005,0.37124,35.417
0.38355,0.38265,322.92,0.35419,0.3556,320.91,0.40607,0.40944,37.934,0.38895,0.37649,30.922
0.35881,0.36371,305.9,0.33209,0.33891,297.89,0.37279,0.38137,42.912,0.33325,0.33871,38.882
0.34436,0.34357,345.89,0.30125,0.30131,331.86,0.37258,0.3786,46.915,0.34668,0.337,42.397
0.35309,0.35488,437.9,0.31931,0.32542,430.39,0.38147,0.37914,36.405,0.34886,0.34213,33.385
0.36565,0.3661,373.41,0.36294,0.3645,362.92,0.37552,0.37188,47.399,0.38672,0.37448,40.418
0.38312,0.38512,367.92,0.34407,0.34529,353.9,0.40451,0.40581,46.42,0.36352,0.36975,37.409
0.39577,0.39544,338.93,0.37535,0.37902,339.42,0.39539,0.39927,50.913,0.39202,0.38219,43.416
0.3689,0.36744,403.41,0.34735,0.34236,385.4,0.38171,0.38145,55.901,0.3481,0.35852,46.397
0.35957,0.35885,371.9,0.34596,0.34507,359.9,0.36329,0.36354,46.386,0.35479,0.36843,40.402
0.36558,0.36737,337.9,0.33853,0.33809,324.39,0.37241,0.37759,43.395,0.34912,0.33075,35.882
0.3808,0.37934,409.92,0.36002,0.35795,395.92,0.39248,0.40057,52.915,0.36039,0.36456,43.407
0.40508,0.4043,366.94,0.38136,0.38231,356.93,0.41061,0.41113,48.425,0.37689,0.38317,43.915
0.3751,0.37515,408.92,0.36513,0.36295,405.92,0.39485,0.38834,48.412,0.37975,0.38365,44.418
